McTavish,Bellevue,Assomption,Trudeau,StHubert,heure,date
0,0,0,0,0,10,2016-06-13
0,0,0,0,0,11,2016-06-13
0,0,0,0,0,12,2016-06-13
0,0,0,0,0,13,2016-06-13
0,0,0,0,0,14,2016-06-13
0,0,0,0,0,15,2016-06-13
0,0,0,0,0,16,2016-06-13
0,0,0,0,0,17,2016-06-13
0,0,0,18,0,18,2016-06-13
0,0,0,23,0,19,2016-06-13
0,0,0,4,0,20,2016-06-13
0,0,0,0,0,21,2016-06-13
0,0,0,0,0,22,2016-06-13
0,0,0,0,0,23,2016-06-13
0,0,0,0,0,0,2016-06-14
0,0,0,0,0,1,2016-06-14
0,0,0,0,0,2,2016-06-14
0,0,0,0,0,3,2016-06-14
0,0,0,0,0,4,2016-06-14
0,0,0,0,0,5,2016-06-14
0,0,0,0,0,6,2016-06-14
0,0,0,0,0,7,2016-06-14
0,0,0,0,0,8,2016-06-14
0,0,0,0,0,9,2016-06-14
0,0,0,0,0,10,2016-06-14
0,0,0,0,0,11,2016-06-14
0,0,0,0,0,12,2016-06-14
0,0,0,0,0,13,2016-06-14
0,0,0,0,0,14,2016-06-14
0,0,0,0,0,15,2016-06-14
0,0,0,0,0,16,2016-06-14
0,0,0,0,0,17,2016-06-14
0,6,0,0,0,18,2016-06-14
0,2,0,0,0,19,2016-06-14
0,0,0,0,0,20,2016-06-14
0,0,0,0,0,21,2016-06-14
0,0,0,0,0,22,2016-06-14
0,0,0,0,0,23,2016-06-14
0,0,0,0,0,0,2016-06-15
0,0,0,0,0,1,2016-06-15
0,0,0,0,0,2,2016-06-15
0,0,0,0,0,3,2016-06-15
0,0,0,0,0,4,2016-06-15
0,0,0,0,0,5,2016-06-15
0,0,0,0,0,6,2016-06-15
0,0,0,0,0,7,2016-06-15
0,0,0,0,0,8,2016-06-15
0,0,0,0,0,9,2016-06-15
0,0,0,0,0,10,2016-06-15
0,0,0,0,0,11,2016-06-15
0,0,0,0,0,12,2016-06-15
0,0,0,0,0,13,2016-06-15
0,0,0,0,0,14,2016-06-15
0,0,0,0,0,15,2016-06-15
0,0,0,0,0,16,2016-06-15
0,0,0,0,0,17,2016-06-15
0,0,0,0,0,18,2016-06-15
0,0,0,0,0,19,2016-06-15
0,0,0,0,0,20,2016-06-15
0,0,0,0,0,21,2016-06-15
0,0,0,0,0,22,2016-06-15
0,0,0,0,0,23,2016-06-15
0,0,0,0,0,0,2016-06-16
0,0,0,0,0,1,2016-06-16
0,0,0,0,0,2,2016-06-16
0,0,0,0,0,3,2016-06-16
0,0,0,0,0,4,2016-06-16
0,0,0,0,0,5,2016-06-16
0,0,0,0,0,6,2016-06-16
0,0,0,0,0,7,2016-06-16
0,0,0,0,0,8,2016-06-16
0,0,0,0,0,9,2016-06-16
0,0,0,0,0,10,2016-06-16
0,0,0,0,0,11,2016-06-16
0,0,0,0,0,12,2016-06-16
0,0,0,0,0,13,2016-06-16
0,0,0,0,0,14,2016-06-16
0,0,0,0,0,15,2016-06-16
0,0,0,0,0,16,2016-06-16
0,0,0,0,0,17,2016-06-16
0,0,0,0,0,18,2016-06-16
0,0,0,0,0,19,2016-06-16
0,0,0,0,0,20,2016-06-16
0,0,0,0,0,21,2016-06-16
0,0,0,0,0,22,2016-06-16
0,0,0,0,0,23,2016-06-16
0,0,0,0,0,0,2016-06-17
0,0,0,0,0,1,2016-06-17
0,0,0,0,0,2,2016-06-17
0,0,0,0,0,3,2016-06-17
0,0,0,0,0,4,2016-06-17
0,0,0,0,0,5,2016-06-17
0,0,0,0,0,6,2016-06-17
0,0,0,0,0,7,2016-06-17
0,0,0,0,0,8,2016-06-17
0,0,0,0,0,9,2016-06-17
0,0,0,0,0,10,2016-06-17
0,0,0,0,0,11,2016-06-17
0,0,0,0,0,12,2016-06-17
0,0,0,0,0,13,2016-06-17
0,0,0,0,0,14,2016-06-17
0,0,0,0,0,15,2016-06-17
0,0,0,0,0,16,2016-06-17
0,0,0,0,0,17,2016-06-17
0,0,0,0,0,18,2016-06-17
0,0,0,0,0,19,2016-06-17
0,0,0,0,0,20,2016-06-17
0,0,0,0,0,21,2016-06-17
0,0,0,0,0,22,2016-06-17
0,0,0,0,0,23,2016-06-17
0,0,0,0,0,0,2016-06-18
0,0,0,0,0,1,2016-06-18
0,0,0,0,0,2,2016-06-18
0,0,0,0,0,3,2016-06-18
0,0,0,0,0,4,2016-06-18
0,0,0,2,0,5,2016-06-18
0,0,0,0,0,6,2016-06-18
0,0,0,0,0,7,2016-06-18
0,0,0,0,0,8,2016-06-18
0,0,0,0,0,9,2016-06-18
0,0,0,0,0,10,2016-06-18
0,0,0,0,0,11,2016-06-18
0,0,0,0,0,12,2016-06-18
0,0,0,0,0,13,2016-06-18
0,0,0,0,0,14,2016-06-18
0,0,0,0,0,15,2016-06-18
0,0,0,0,0,16,2016-06-18
0,0,0,0,0,17,2016-06-18
0,0,0,0,0,18,2016-06-18
0,0,0,0,0,19,2016-06-18
0,0,0,0,0,20,2016-06-18
0,0,0,0,0,21,2016-06-18
0,0,0,0,0,22,2016-06-18
0,0,0,0,0,23,2016-06-18
0,0,0,0,0,0,2016-06-19
0,0,0,0,0,1,2016-06-19
0,0,0,0,0,2,2016-06-19
0,0,0,0,0,3,2016-06-19
0,0,0,0,0,4,2016-06-19
0,0,0,0,0,5,2016-06-19
0,0,0,0,0,6,2016-06-19
0,0,0,0,0,7,2016-06-19
0,0,0,0,0,8,2016-06-19
0,0,0,0,0,9,2016-06-19
0,0,0,0,0,10,2016-06-19
0,0,0,0,0,11,2016-06-19
0,0,0,0,0,12,2016-06-19
0,0,0,0,0,13,2016-06-19
0,0,0,0,0,14,2016-06-19
0,0,0,0,0,15,2016-06-19
0,0,0,0,0,16,2016-06-19
0,0,0,0,0,17,2016-06-19
0,0,0,0,0,18,2016-06-19
0,0,0,0,0,19,2016-06-19
0,0,0,0,0,20,2016-06-19
0,0,0,0,0,21,2016-06-19
0,0,0,0,0,22,2016-06-19
0,0,0,0,0,23,2016-06-19
0,0,0,0,0,0,2016-06-20
0,0,0,0,0,1,2016-06-20
0,0,0,0,0,2,2016-06-20
0,0,0,0,0,3,2016-06-20
0,0,0,0,0,4,2016-06-20
0,0,0,0,0,5,2016-06-20
0,0,0,0,0,6,2016-06-20
0,0,0,0,0,7,2016-06-20
0,0,0,0,0,8,2016-06-20
0,0,0,0,0,9,2016-06-20
0,0,0,0,0,10,2016-06-20
0,0,0,0,0,11,2016-06-20
0,0,0,0,0,12,2016-06-20
0,0,0,0,0,13,2016-06-20
0,0,0,0,0,14,2016-06-20
0,0,0,0,0,15,2016-06-20
0,0,0,0,0,16,2016-06-20
0,0,0,0,0,17,2016-06-20
0,0,0,0,0,18,2016-06-20
0,0,0,0,0,19,2016-06-20
0,0,0,0,0,20,2016-06-20
0,0,0,0,0,21,2016-06-20
0,0,0,0,0,22,2016-06-20
0,0,61,0,0,23,2016-06-20
0,0,0,0,0,0,2016-06-21
0,0,0,0,0,1,2016-06-21
0,0,0,0,0,2,2016-06-21
0,0,0,0,0,3,2016-06-21
0,0,0,0,0,4,2016-06-21
0,0,0,0,0,5,2016-06-21
0,0,0,0,0,6,2016-06-21
0,0,0,0,0,7,2016-06-21
0,0,0,0,0,8,2016-06-21
0,0,0,0,0,9,2016-06-21
0,0,0,0,0,10,2016-06-21
0,0,0,0,0,11,2016-06-21
0,0,0,0,0,12,2016-06-21
0,0,0,0,0,13,2016-06-21
0,0,0,0,0,14,2016-06-21
0,0,0,0,0,15,2016-06-21
0,0,0,0,0,16,2016-06-21
0,0,0,0,0,17,2016-06-21
0,0,0,0,0,18,2016-06-21
0,0,0,0,0,19,2016-06-21
0,0,0,0,0,20,2016-06-21
0,0,0,0,0,21,2016-06-21
0,0,0,0,0,22,2016-06-21
0,0,0,0,0,23,2016-06-21
0,0,0,0,0,0,2016-06-22
0,0,0,0,0,1,2016-06-22
0,0,0,0,0,2,2016-06-22
0,0,0,0,0,3,2016-06-22
0,0,0,0,0,4,2016-06-22
0,0,0,0,0,5,2016-06-22
0,0,0,0,0,6,2016-06-22
0,0,0,0,0,7,2016-06-22
11,39,0,44,0,8,2016-06-22
27,2,0,25,0,9,2016-06-22
0,0,0,0,0,10,2016-06-22
0,0,0,0,0,11,2016-06-22
0,0,0,0,0,12,2016-06-22
0,0,0,0,0,13,2016-06-22
0,0,0,0,0,14,2016-06-22
6,0,0,0,2,15,2016-06-22
12,0,0,0,0,16,2016-06-22
0,0,0,0,0,17,2016-06-22
0,0,0,0,0,18,2016-06-22
0,0,0,0,0,19,2016-06-22
0,0,0,0,0,20,2016-06-22
0,0,0,0,0,21,2016-06-22
0,0,0,0,0,22,2016-06-22
0,0,0,0,0,23,2016-06-22
0,0,0,0,0,0,2016-06-23
0,0,0,0,0,1,2016-06-23
0,0,0,0,0,2,2016-06-23
0,0,0,0,0,3,2016-06-23
0,0,0,0,0,4,2016-06-23
0,0,0,0,0,5,2016-06-23
0,0,0,0,0,6,2016-06-23
0,0,0,0,0,7,2016-06-23
0,0,0,0,0,8,2016-06-23
0,0,0,0,0,9,2016-06-23
0,0,0,0,0,10,2016-06-23
0,0,0,0,0,11,2016-06-23
0,0,0,0,0,12,2016-06-23
0,0,0,0,0,13,2016-06-23
0,0,0,0,0,14,2016-06-23
0,0,0,0,0,15,2016-06-23
0,0,0,0,0,16,2016-06-23
0,0,0,0,0,17,2016-06-23
0,0,0,0,0,18,2016-06-23
0,0,0,0,0,19,2016-06-23
0,0,0,0,0,20,2016-06-23
0,0,0,0,0,21,2016-06-23
0,0,0,0,0,22,2016-06-23
0,0,0,0,0,23,2016-06-23
0,0,0,0,0,0,2016-06-24
0,0,0,0,0,1,2016-06-24
0,0,0,0,0,2,2016-06-24
0,0,0,0,0,3,2016-06-24
0,0,0,0,0,4,2016-06-24
0,0,0,0,0,5,2016-06-24
0,0,0,0,0,6,2016-06-24
0,0,0,0,0,7,2016-06-24
0,0,0,0,0,8,2016-06-24
0,0,0,0,0,9,2016-06-24
0,0,0,0,15,10,2016-06-24
0,0,0,0,0,11,2016-06-24
0,0,0,0,0,12,2016-06-24
0,0,0,0,0,13,2016-06-24
0,0,0,0,0,14,2016-06-24
0,0,0,0,0,15,2016-06-24
0,0,0,0,0,16,2016-06-24
0,0,0,0,0,17,2016-06-24
0,0,0,0,0,18,2016-06-24
0,0,0,0,0,19,2016-06-24
0,0,0,0,0,20,2016-06-24
0,0,0,0,0,21,2016-06-24
0,0,0,0,0,22,2016-06-24
0,0,0,0,0,23,2016-06-24
0,0,0,0,0,0,2016-06-25
0,0,0,0,0,1,2016-06-25
0,0,0,0,0,2,2016-06-25
0,0,0,0,0,3,2016-06-25
0,0,0,0,0,4,2016-06-25
0,0,0,0,0,5,2016-06-25
0,0,0,0,0,6,2016-06-25
0,0,0,0,0,7,2016-06-25
0,0,0,0,0,8,2016-06-25
0,0,0,0,0,9,2016-06-25
0,0,0,0,0,10,2016-06-25
0,0,0,0,0,11,2016-06-25
0,0,0,0,0,12,2016-06-25
0,0,0,0,0,13,2016-06-25
0,0,0,0,0,14,2016-06-25
0,0,0,0,0,15,2016-06-25
0,0,0,0,0,16,2016-06-25
0,0,0,0,0,17,2016-06-25
0,0,0,0,0,18,2016-06-25
0,0,0,0,0,19,2016-06-25
0,0,0,0,0,20,2016-06-25
0,0,0,0,0,21,2016-06-25
0,0,0,0,0,22,2016-06-25
0,0,0,0,0,23,2016-06-25
0,0,0,0,0,0,2016-06-26
0,0,0,0,0,1,2016-06-26
0,0,0,0,0,2,2016-06-26
0,0,0,0,0,3,2016-06-26
0,0,0,0,0,4,2016-06-26
0,0,0,0,0,5,2016-06-26
0,0,0,0,0,6,2016-06-26
0,0,0,0,0,7,2016-06-26
0,0,0,0,0,8,2016-06-26
0,0,0,0,0,9,2016-06-26
0,0,0,0,0,10,2016-06-26
0,0,0,0,0,11,2016-06-26
0,0,0,0,0,12,2016-06-26
0,0,0,0,0,13,2016-06-26
0,0,0,0,0,14,2016-06-26
0,0,0,0,0,15,2016-06-26
0,0,0,0,0,16,2016-06-26
0,0,0,0,0,17,2016-06-26
0,0,0,0,0,18,2016-06-26
0,0,0,0,0,19,2016-06-26
0,0,0,0,0,20,2016-06-26
0,0,0,0,0,21,2016-06-26
0,0,0,0,0,22,2016-06-26
0,0,0,0,0,23,2016-06-26
0,0,0,0,0,0,2016-06-27
0,0,0,0,0,1,2016-06-27
0,0,0,0,0,2,2016-06-27
0,0,0,0,0,3,2016-06-27
0,0,0,0,0,4,2016-06-27
0,0,0,0,0,5,2016-06-27
0,0,0,0,0,6,2016-06-27
0,27,0,13,0,7,2016-06-27
21,2,0,11,0,8,2016-06-27
0,0,0,0,0,9,2016-06-27
3,0,0,0,0,10,2016-06-27
2,0,0,0,0,11,2016-06-27
0,0,0,0,0,12,2016-06-27
0,0,10,0,2,13,2016-06-27
0,0,0,0,5,14,2016-06-27
0,0,0,0,0,15,2016-06-27
0,0,0,0,0,16,2016-06-27
0,0,0,0,0,17,2016-06-27
0,0,0,0,0,18,2016-06-27
0,0,0,0,0,19,2016-06-27
0,0,0,0,0,20,2016-06-27
0,0,0,0,0,21,2016-06-27
0,0,0,0,0,22,2016-06-27
0,0,0,0,0,23,2016-06-27
0,0,0,0,0,0,2016-06-28
0,0,0,0,0,1,2016-06-28
0,0,0,0,0,2,2016-06-28
0,0,0,0,0,3,2016-06-28
0,0,0,0,0,4,2016-06-28
0,0,0,0,0,5,2016-06-28
9,8,0,6,0,6,2016-06-28
0,0,0,2,2,7,2016-06-28
0,0,0,0,0,8,2016-06-28
0,0,0,0,2,9,2016-06-28
0,0,20,0,0,10,2016-06-28
0,0,0,0,0,11,2016-06-28
0,0,0,0,0,12,2016-06-28
0,0,0,0,20,13,2016-06-28
25,14,0,0,2,14,2016-06-28
106,0,0,0,12,15,2016-06-28
0,0,20,0,0,16,2016-06-28
0,0,0,0,0,17,2016-06-28
35,44,0,19,5,18,2016-06-28
7,0,0,14,5,19,2016-06-28
0,0,0,0,2,20,2016-06-28
0,34,0,17,0,21,2016-06-28
28,5,0,20,0,22,2016-06-28
0,0,40,0,0,23,2016-06-28
0,0,70,0,0,0,2016-06-29
0,0,0,0,25,1,2016-06-29
0,0,0,0,2,2,2016-06-29
0,0,0,0,0,3,2016-06-29
0,0,0,0,2,4,2016-06-29
0,0,0,0,0,5,2016-06-29
0,0,0,0,0,6,2016-06-29
0,0,0,0,0,7,2016-06-29
0,0,0,0,0,8,2016-06-29
0,0,0,0,0,9,2016-06-29
0,0,0,0,0,10,2016-06-29
0,0,0,0,0,11,2016-06-29
0,0,0,0,0,12,2016-06-29
0,0,0,0,0,13,2016-06-29
0,0,0,0,0,14,2016-06-29
0,0,0,0,0,15,2016-06-29
0,0,0,5,0,16,2016-06-29
6,5,0,5,0,17,2016-06-29
15,2,0,0,0,18,2016-06-29
0,0,0,0,0,19,2016-06-29
0,0,0,0,0,20,2016-06-29
0,0,0,0,0,21,2016-06-29
0,0,0,0,0,22,2016-06-29
0,0,0,0,0,23,2016-06-29
0,0,0,0,0,0,2016-06-30
0,0,0,0,0,1,2016-06-30
0,0,0,0,0,2,2016-06-30
0,0,0,0,0,3,2016-06-30
0,0,0,0,0,4,2016-06-30
0,0,0,0,0,5,2016-06-30
0,0,0,0,0,6,2016-06-30
0,0,0,0,0,7,2016-06-30
0,0,0,0,0,8,2016-06-30
0,0,0,0,0,9,2016-06-30
0,0,0,0,0,10,2016-06-30
0,0,0,0,0,11,2016-06-30
0,0,0,0,0,12,2016-06-30
0,0,0,0,0,13,2016-06-30
0,0,0,0,0,14,2016-06-30
0,0,0,0,0,15,2016-06-30
0,0,0,0,0,16,2016-06-30
0,0,0,0,0,17,2016-06-30
0,0,0,0,0,18,2016-06-30
0,0,0,0,0,19,2016-06-30
0,0,0,0,0,20,2016-06-30
0,0,0,0,0,21,2016-06-30
0,0,0,0,0,22,2016-06-30
0,0,0,0,0,23,2016-06-30
0,0,0,0,0,0,2016-07-01
0,0,0,0,0,1,2016-07-01
0,0,0,0,0,2,2016-07-01
0,0,0,0,0,3,2016-07-01
0,0,0,0,0,4,2016-07-01
0,0,0,0,0,5,2016-07-01
0,0,0,0,0,6,2016-07-01
0,0,0,0,0,7,2016-07-01
0,0,0,0,0,8,2016-07-01
0,0,0,0,0,9,2016-07-01
0,0,0,0,0,10,2016-07-01
0,0,0,0,0,11,2016-07-01
0,0,0,0,0,12,2016-07-01
0,0,0,0,0,13,2016-07-01
0,0,0,0,0,14,2016-07-01
0,0,0,0,0,15,2016-07-01
0,0,0,0,0,16,2016-07-01
0,10,0,26,0,17,2016-07-01
9,11,0,9,12,18,2016-07-01
6,0,0,3,8,19,2016-07-01
0,0,0,0,0,20,2016-07-01
0,0,0,0,0,21,2016-07-01
0,0,0,0,0,22,2016-07-01
0,0,0,0,0,23,2016-07-01
0,0,0,0,0,0,2016-07-02
0,0,0,0,0,1,2016-07-02
0,0,0,0,0,2,2016-07-02
0,0,0,0,0,3,2016-07-02
0,0,0,0,0,4,2016-07-02
0,0,0,0,0,5,2016-07-02
0,0,0,0,0,6,2016-07-02
0,0,0,0,0,7,2016-07-02
0,0,10,0,0,8,2016-07-02
0,0,0,0,0,9,2016-07-02
0,0,0,0,0,10,2016-07-02
0,0,0,0,0,11,2016-07-02
0,0,0,0,0,12,2016-07-02
0,0,0,0,0,13,2016-07-02
0,0,0,0,0,14,2016-07-02
0,0,0,0,0,15,2016-07-02
0,0,0,0,0,16,2016-07-02
0,0,0,0,0,17,2016-07-02
0,0,0,0,0,18,2016-07-02
0,0,0,0,0,19,2016-07-02
0,0,0,0,0,20,2016-07-02
0,0,0,0,0,21,2016-07-02
0,0,0,0,0,22,2016-07-02
0,0,0,0,0,23,2016-07-02
0,0,0,0,0,0,2016-07-03
0,0,0,0,0,1,2016-07-03
0,0,0,0,0,2,2016-07-03
0,0,0,0,0,3,2016-07-03
0,0,0,0,0,4,2016-07-03
0,0,0,0,0,5,2016-07-03
0,0,0,0,0,6,2016-07-03
0,0,0,0,0,7,2016-07-03
0,0,0,0,0,8,2016-07-03
0,0,0,0,0,9,2016-07-03
0,0,0,0,0,10,2016-07-03
0,0,0,0,0,11,2016-07-03
0,0,0,0,0,12,2016-07-03
0,0,0,0,0,13,2016-07-03
0,0,0,0,0,14,2016-07-03
0,0,0,0,0,15,2016-07-03
0,0,0,0,0,16,2016-07-03
0,0,20,0,0,17,2016-07-03
0,0,0,0,0,18,2016-07-03
0,0,0,0,0,19,2016-07-03
2,0,0,9,0,20,2016-07-03
0,0,0,4,0,21,2016-07-03
0,0,0,0,0,22,2016-07-03
0,0,0,0,0,23,2016-07-03
0,0,0,0,0,0,2016-07-04
0,0,0,0,0,1,2016-07-04
0,0,0,0,0,2,2016-07-04
0,0,0,0,0,3,2016-07-04
0,0,0,0,0,4,2016-07-04
0,0,0,0,0,5,2016-07-04
0,0,0,0,0,6,2016-07-04
0,0,0,0,0,7,2016-07-04
0,0,0,0,0,8,2016-07-04
0,0,0,0,0,9,2016-07-04
0,0,0,0,0,10,2016-07-04
0,0,0,0,0,11,2016-07-04
0,0,0,0,0,12,2016-07-04
0,0,0,0,0,13,2016-07-04
0,0,10,0,0,14,2016-07-04
0,0,0,0,0,15,2016-07-04
0,0,0,0,0,16,2016-07-04
0,0,0,0,0,17,2016-07-04
0,0,0,0,0,18,2016-07-04
0,0,0,0,0,19,2016-07-04
0,0,0,0,0,20,2016-07-04
0,0,0,0,0,21,2016-07-04
0,0,0,0,0,22,2016-07-04
0,0,0,0,0,23,2016-07-04
0,0,0,0,0,0,2016-07-05
0,0,0,0,0,1,2016-07-05
0,0,0,0,0,2,2016-07-05
0,0,0,0,0,3,2016-07-05
0,0,0,0,0,4,2016-07-05
0,0,0,0,0,5,2016-07-05
0,0,0,0,0,6,2016-07-05
0,0,0,0,0,7,2016-07-05
0,0,0,0,0,8,2016-07-05
0,0,0,0,0,9,2016-07-05
0,0,0,0,0,10,2016-07-05
0,0,0,0,0,11,2016-07-05
0,0,0,0,0,12,2016-07-05
0,0,0,0,0,13,2016-07-05
0,0,0,0,0,14,2016-07-05
0,0,0,0,0,15,2016-07-05
0,0,0,0,0,16,2016-07-05
0,0,0,0,0,17,2016-07-05
0,0,0,0,0,18,2016-07-05
0,0,0,0,0,19,2016-07-05
0,0,0,0,0,20,2016-07-05
0,0,0,0,0,21,2016-07-05
0,0,0,0,0,22,2016-07-05
0,0,0,0,0,23,2016-07-05
0,0,0,0,0,0,2016-07-06
0,0,0,0,0,1,2016-07-06
0,0,0,0,0,2,2016-07-06
0,0,0,0,0,3,2016-07-06
0,0,0,0,0,4,2016-07-06
0,0,0,0,0,5,2016-07-06
0,0,0,0,0,6,2016-07-06
0,0,0,0,0,7,2016-07-06
0,0,0,0,0,8,2016-07-06
0,0,0,0,0,9,2016-07-06
0,0,0,0,0,10,2016-07-06
0,0,0,0,0,11,2016-07-06
0,0,0,0,0,12,2016-07-06
0,0,0,0,0,13,2016-07-06
0,0,0,0,0,14,2016-07-06
0,0,0,0,0,15,2016-07-06
0,0,0,0,0,16,2016-07-06
0,0,0,0,0,17,2016-07-06
0,0,0,0,0,18,2016-07-06
0,0,0,0,0,19,2016-07-06
0,0,0,0,0,20,2016-07-06
0,0,0,0,0,21,2016-07-06
0,0,0,0,0,22,2016-07-06
0,0,0,0,0,23,2016-07-06
0,0,0,0,0,0,2016-07-07
0,0,0,0,0,1,2016-07-07
0,0,0,0,0,2,2016-07-07
0,0,0,0,0,3,2016-07-07
0,0,0,0,0,4,2016-07-07
0,0,0,0,0,5,2016-07-07
0,0,0,0,0,6,2016-07-07
0,0,0,0,0,7,2016-07-07
0,0,0,0,0,8,2016-07-07
0,0,0,0,0,9,2016-07-07
0,0,0,0,0,10,2016-07-07
0,0,0,0,0,11,2016-07-07
0,0,0,0,0,12,2016-07-07
0,0,0,0,0,13,2016-07-07
0,0,0,0,0,14,2016-07-07
0,0,0,0,0,15,2016-07-07
0,0,0,0,0,16,2016-07-07
0,0,0,0,0,17,2016-07-07
0,0,0,0,0,18,2016-07-07
0,0,0,0,0,19,2016-07-07
0,0,0,0,0,20,2016-07-07
0,0,0,0,0,21,2016-07-07
0,0,0,0,0,22,2016-07-07
0,0,0,0,0,23,2016-07-07
0,0,0,0,0,0,2016-07-08
0,0,0,0,0,1,2016-07-08
0,0,0,0,0,2,2016-07-08
0,0,0,0,0,3,2016-07-08
0,0,0,0,0,4,2016-07-08
0,0,0,0,0,5,2016-07-08
0,0,0,0,0,6,2016-07-08
0,0,0,0,0,7,2016-07-08
0,0,0,0,0,8,2016-07-08
0,0,0,0,0,9,2016-07-08
0,0,0,0,0,10,2016-07-08
0,0,0,0,0,11,2016-07-08
0,0,0,0,0,12,2016-07-08
0,0,0,0,0,13,2016-07-08
0,0,0,0,0,14,2016-07-08
0,0,0,0,0,15,2016-07-08
0,0,0,0,0,16,2016-07-08
0,0,0,0,0,17,2016-07-08
0,0,0,0,0,18,2016-07-08
0,0,0,0,0,19,2016-07-08
0,0,0,0,0,20,2016-07-08
0,0,0,0,0,21,2016-07-08
0,0,0,0,0,22,2016-07-08
0,0,0,0,0,23,2016-07-08
0,0,0,0,0,0,2016-07-09
0,0,0,0,0,1,2016-07-09
0,0,0,0,0,2,2016-07-09
0,0,0,0,2,3,2016-07-09
0,0,20,0,5,4,2016-07-09
0,31,20,16,5,5,2016-07-09
98,35,88,49,63,6,2016-07-09
5,0,82,0,10,7,2016-07-09
0,0,0,0,0,8,2016-07-09
0,0,0,0,0,9,2016-07-09
0,0,0,0,0,10,2016-07-09
8,21,0,13,0,11,2016-07-09
32,20,20,25,30,12,2016-07-09
18,10,10,23,18,13,2016-07-09
31,23,0,23,30,14,2016-07-09
24,0,40,11,25,15,2016-07-09
0,0,0,0,0,16,2016-07-09
0,0,0,0,0,17,2016-07-09
0,0,10,0,0,18,2016-07-09
0,0,0,0,2,19,2016-07-09
0,0,30,0,0,20,2016-07-09
0,0,30,0,0,21,2016-07-09
0,0,10,0,0,22,2016-07-09
0,0,0,0,0,23,2016-07-09
0,0,0,0,0,0,2016-07-10
0,0,20,0,0,1,2016-07-10
0,0,10,0,0,2,2016-07-10
0,0,0,0,0,3,2016-07-10
0,0,0,0,0,4,2016-07-10
2,0,0,0,0,5,2016-07-10
0,0,0,0,0,6,2016-07-10
2,0,0,0,0,7,2016-07-10
2,0,11,0,0,8,2016-07-10
0,2,0,0,0,9,2016-07-10
0,0,0,0,0,10,2016-07-10
0,4,0,0,0,11,2016-07-10
5,0,0,8,0,12,2016-07-10
0,0,0,0,2,13,2016-07-10
0,0,0,0,0,14,2016-07-10
0,0,0,0,0,15,2016-07-10
0,0,0,0,0,16,2016-07-10
0,0,0,0,0,17,2016-07-10
0,0,0,0,0,18,2016-07-10
0,0,0,0,0,19,2016-07-10
0,0,0,0,0,20,2016-07-10
0,0,0,0,0,21,2016-07-10
0,0,0,0,0,22,2016-07-10
0,0,0,0,0,23,2016-07-10
0,0,0,0,0,0,2016-07-11
0,0,0,0,0,1,2016-07-11
0,0,0,0,0,2,2016-07-11
0,0,0,0,0,3,2016-07-11
0,0,0,0,0,4,2016-07-11
0,0,0,0,0,5,2016-07-11
0,0,0,0,0,6,2016-07-11
0,0,0,0,0,7,2016-07-11
0,0,0,0,0,8,2016-07-11
0,0,0,0,0,9,2016-07-11
0,0,0,0,0,10,2016-07-11
0,0,0,0,0,11,2016-07-11
0,0,0,0,0,12,2016-07-11
0,0,0,0,0,13,2016-07-11
0,0,0,0,0,14,2016-07-11
0,0,0,0,0,15,2016-07-11
0,0,0,0,0,16,2016-07-11
0,0,0,0,0,17,2016-07-11
0,0,0,0,0,18,2016-07-11
0,0,0,0,0,19,2016-07-11
0,0,0,0,0,20,2016-07-11
0,0,0,0,0,21,2016-07-11
0,0,0,0,0,22,2016-07-11
0,0,0,0,0,23,2016-07-11
0,0,0,0,0,0,2016-07-12
0,0,0,0,0,1,2016-07-12
0,0,0,0,0,2,2016-07-12
0,0,0,0,0,3,2016-07-12
0,0,0,0,0,4,2016-07-12
0,0,0,0,0,5,2016-07-12
0,0,0,0,0,6,2016-07-12
0,0,0,0,0,7,2016-07-12
0,0,0,0,0,8,2016-07-12
0,0,0,0,0,9,2016-07-12
0,0,0,0,0,10,2016-07-12
0,0,0,0,0,11,2016-07-12
0,0,0,0,0,12,2016-07-12
0,0,0,0,0,13,2016-07-12
0,0,0,0,0,14,2016-07-12
0,0,0,0,0,15,2016-07-12
0,0,0,0,0,16,2016-07-12
0,0,0,0,0,17,2016-07-12
0,0,0,0,0,18,2016-07-12
0,0,0,0,0,19,2016-07-12
0,0,0,0,0,20,2016-07-12
0,0,0,0,0,21,2016-07-12
0,0,0,0,0,22,2016-07-12
0,0,0,0,0,23,2016-07-12
0,0,0,0,0,0,2016-07-13
0,0,0,0,0,1,2016-07-13
0,0,0,0,0,2,2016-07-13
0,0,0,0,0,3,2016-07-13
0,0,0,0,0,4,2016-07-13
0,0,0,0,0,5,2016-07-13
0,0,0,0,0,6,2016-07-13
0,0,0,0,0,7,2016-07-13
0,0,0,0,0,8,2016-07-13
0,0,0,0,0,9,2016-07-13
0,0,0,0,0,10,2016-07-13
0,0,0,0,0,11,2016-07-13
0,0,0,0,0,12,2016-07-13
0,0,0,0,0,13,2016-07-13
0,0,0,0,0,14,2016-07-13
0,0,0,0,0,15,2016-07-13
0,0,0,0,0,16,2016-07-13
0,0,0,0,0,17,2016-07-13
0,0,0,0,0,18,2016-07-13
0,0,0,0,0,19,2016-07-13
0,0,0,0,0,20,2016-07-13
0,0,0,0,0,21,2016-07-13
0,0,0,0,0,22,2016-07-13
0,0,0,0,0,23,2016-07-13
0,0,0,0,0,0,2016-07-14
